"Project","Year","Species","Counts","5yrGeomean","10yrGeomean"
"Bonneville",1949,"Chinook",277697,375290,363940
"Bonneville",1949,"Steelhead",119285,130964,128002
"Bonneville",1949,"Sockeye",51444,60616,55284
"Bonneville",1949,"Shad",22579,17763,NA
"Bonneville",1949,"Lamprey",57928,88317,NA
"Bonneville",1950,"Chinook",357375,389313,360629
"Bonneville",1950,"Steelhead",114087,129629,121951
"Bonneville",1950,"Sockeye",77993,92352,51826
"Bonneville",1950,"Shad",7923,15114,NA
"Bonneville",1950,"Lamprey",32693,72398,NA
"Bonneville",1951,"Chinook",331788,366922,348927
"Bonneville",1951,"Steelhead",149539,130829,124865
"Bonneville",1951,"Sockeye",169428,108882,56972
"Bonneville",1951,"Shad",8353,12657,NA
"Bonneville",1951,"Lamprey",45110,65328,NA
"Bonneville",1952,"Chinook",420879,357361,350532
"Bonneville",1952,"Steelhead",260990,149170,131854
"Bonneville",1952,"Sockeye",184646,110549,64252
"Bonneville",1952,"Shad",3131,8300,NA
"Bonneville",1952,"Lamprey",26203,50298,NA
"Bonneville",1953,"Chinook",332479,340954,352641
"Bonneville",1953,"Steelhead",223914,164080,144096
"Bonneville",1953,"Sockeye",235215,124176,76735
"Bonneville",1953,"Shad",16430,9487,11648
"Bonneville",1953,"Lamprey",47129,40239,56960
"Bonneville",1954,"Chinook",320947,350968,362926
"Bonneville",1954,"Steelhead",176260,177407,152427
"Bonneville",1954,"Sockeye",130107,149496,95194
"Bonneville",1954,"Shad",5029,7026,10610
"Bonneville",1954,"Lamprey",40986,37549,54915
"Bonneville",1955,"Chinook",359853,351454,369899
"Bonneville",1955,"Steelhead",198411,198169,160276
"Bonneville",1955,"Sockeye",237748,186828,131354
"Bonneville",1955,"Shad",5808,6603,9990
"Bonneville",1955,"Lamprey",42603,39591,53538
"Bonneville",1956,"Chinook",300917,344656,355615
"Bonneville",1956,"Steelhead",131116,193026,158913
"Bonneville",1956,"Sockeye",156418,183866,141491
"Bonneville",1956,"Shad",8085,6560,9112
"Bonneville",1956,"Lamprey",49911,40400,51374
"Bonneville",1957,"Chinook",403286,341725,349455
"Bonneville",1957,"Steelhead",139184,170219,159348
"Bonneville",1957,"Sockeye",82915,156661,131601
"Bonneville",1957,"Shad",13159,8742,8518
"Bonneville",1957,"Lamprey",53031,46518,48371
"Bonneville",1958,"Chinook",416419,357462,349110
"Bonneville",1958,"Steelhead",131347,152995,158441
"Bonneville",1958,"Sockeye",122389,137473,130655
"Bonneville",1958,"Shad",10201,7947,8683
"Bonneville",1958,"Lamprey",98519,53909,46576
"Bonneville",1959,"Chinook",345028,362672,356772
"Bonneville",1959,"Steelhead",129026,143741,159689
"Bonneville",1959,"Sockeye",86560,126712,137634
"Bonneville",1959,"Shad",6720,8421,7692
"Bonneville",1959,"Lamprey",215083,75103,53104
"Bonneville",1960,"Chinook",256049,338808,345073
"Bonneville",1960,"Steelhead",113676,128589,159632
"Bonneville",1960,"Sockeye",59713,96119,134006
"Bonneville",1960,"Shad",93368,14677,9844
"Bonneville",1960,"Lamprey",177898,99955,62907
"Bonneville",1961,"Chinook",281980,334432,339505
"Bonneville",1961,"Steelhead",139726,130235,158552
"Bonneville",1961,"Sockeye",17111,61746,106550
"Bonneville",1961,"Shad",265697,29510,13913
"Bonneville",1961,"Lamprey",364805,148791,77532
"Bonneville",1962,"Chinook",286625,312355,326710
"Bonneville",1962,"Steelhead",164025,134583,151356
"Bonneville",1962,"Sockeye",28179,49758,88290
"Bonneville",1962,"Shad",435988,59431,22794
"Bonneville",1962,"Lamprey",101426,169395,88769
"Bonneville",1963,"Chinook",278560,288221,320980
"Bonneville",1963,"Steelhead",129418,134186,143282
"Bonneville",1963,"Sockeye",60319,43192,77057
"Bonneville",1963,"Shad",389772,123154,31285
"Bonneville",1963,"Lamprey",87937,165589,94482
"Bonneville",1964,"Chinook",344422,288120,323254
"Bonneville",1964,"Steelhead",117252,131642,137559
"Bonneville",1964,"Sockeye",99853,44444,75044
"Bonneville",1964,"Shad",252674,254382,46285
"Bonneville",1964,"Lamprey",104328,143282,103735
"Bonneville",1965,"Chinook",317956,300872,319277
"Bonneville",1965,"Steelhead",166445,142074,135163
"Bonneville",1965,"Sockeye",55125,43739,64840
"Bonneville",1965,"Shad",617321,371149,73805
"Bonneville",1965,"Lamprey",108977,129904,113950
"Bonneville",1966,"Chinook",340111,312365,323210
"Bonneville",1966,"Steelhead",143661,142865,136404
"Bonneville",1966,"Sockeye",156661,68110,64850
"Bonneville",1966,"Shad",557513,430450,112705
"Bonneville",1966,"Lamprey",67914,92812,117514
"Bonneville",1967,"Chinook",366153,328044,320103
"Bonneville",1967,"Steelhead",121872,134625,134604
"Bonneville",1967,"Sockeye",144157,94404,68538
"Bonneville",1967,"Shad",222459,376251,149536
"Bonneville",1967,"Lamprey",66171,85213,120145
"Bonneville",1968,"Chinook",341128,341611,313782
"Bonneville",1968,"Steelhead",106974,129593,131869
"Bonneville",1968,"Sockeye",108207,106109,67699
"Bonneville",1968,"Shad",294078,355638,209280
"Bonneville",1968,"Lamprey",109029,88957,121369
"Bonneville",1969,"Chinook",507588,369161,326133
"Bonneville",1969,"Steelhead",141782,134612,133118
"Bonneville",1969,"Sockeye",59636,95715,65223
"Bonneville",1969,"Shad",317356,372225,307713
"Bonneville",1969,"Lamprey",379509,115172,128460
"Bonneville",1970,"Chinook",384780,383517,339690
"Bonneville",1970,"Steelhead",113510,124691,133099
"Bonneville",1970,"Sockeye",70762,100617,66340
"Bonneville",1970,"Shad",329277,328258,349045
"Bonneville",1971,"Chinook",405702,397285,352275
"Bonneville",1971,"Steelhead",193966,132408,137537
"Bonneville",1971,"Sockeye",87447,89542,78094
"Bonneville",1971,"Shad",189597,264564,337463
"Bonneville",1972,"Chinook",394456,403245,363706
"Bonneville",1972,"Steelhead",185886,144073,139269
"Bonneville",1972,"Sockeye",56323,74199,83694
"Bonneville",1972,"Shad",214725,262698,314389
"Bonneville",1973,"Chinook",398635,416007,376978
"Bonneville",1973,"Steelhead",157823,155725,142060
"Bonneville",1973,"Sockeye",58979,65718,83506
"Bonneville",1973,"Shad",519207,294329,323534
"Bonneville",1974,"Chinook",366759,389830,379355
"Bonneville",1974,"Steelhead",137054,154673,144294
"Bonneville",1974,"Sockeye",43837,61795,76907
"Bonneville",1974,"Shad",98945,233132,294580
"Bonneville",1975,"Chinook",425566,397764,390576
"Bonneville",1975,"Steelhead",85540,146164,135001
"Bonneville",1975,"Sockeye",58212,59429,77328
"Bonneville",1975,"Shad",264246,223096,270616
"Bonneville",1976,"Chinook",507773,416024,406546
"Bonneville",1976,"Steelhead",124177,133692,133048
"Bonneville",1976,"Sockeye",43611,51709,68045
"Bonneville",1976,"Shad",305219,245385,254794
"Bonneville",1977,"Chinook",366657,409987,406602
"Bonneville",1977,"Steelhead",193437,134760,139339
"Bonneville",1977,"Sockeye",99829,57980,65590
"Bonneville",1977,"Shad",495723,290081,276050
"Bonneville",1978,"Chinook",394600,409154,412566
"Bonneville",1978,"Steelhead",104431,124078,139004
"Bonneville",1978,"Sockeye",18436,45949,54952
"Bonneville",1978,"Shad",861166,320973,307362
"Bonneville",1979,"Chinook",276306,386624,388224
"Bonneville",1979,"Steelhead",114007,119592,136006
"Bonneville",1979,"Sockeye",52628,47660,54269
"Bonneville",1979,"Shad",1039857,513788,346093
"Bonneville",1980,"Chinook",207770,334975,365022
"Bonneville",1980,"Jack.Chinook",37748,NA,NA
"Bonneville",1980,"Steelhead",129254,129884,137784
"Bonneville",1980,"Sockeye",58882,47769,53281
"Bonneville",1980,"Coho",12974,NA,NA
"Bonneville",1980,"Jack.Coho",9078,NA,NA
"Bonneville",1980,"Shad",939390,662142,384345
"Bonneville",1981,"Chinook",232299,286476,345226
"Bonneville",1981,"Jack.Chinook",53351,NA,NA
"Bonneville",1981,"Steelhead",159270,136514,135095
"Bonneville",1981,"Sockeye",56037,50225,50962
"Bonneville",1981,"Coho",21935,NA,NA
"Bonneville",1981,"Jack.Coho",8575,NA,NA
"Bonneville",1981,"Shad",881178,818544,448172
"Bonneville",1982,"Chinook",247911,264908,329559
"Bonneville",1982,"Jack.Chinook",74898,NA,NA
"Bonneville",1982,"Steelhead",157640,131039,132887
"Bonneville",1982,"Sockeye",50219,43777,50380
"Bonneville",1982,"Coho",55816,NA,NA
"Bonneville",1982,"Jack.Coho",18016,NA,NA
"Bonneville",1982,"Shad",780212,896265,509891
"Bonneville",1983,"Chinook",185665,227829,305315
"Bonneville",1983,"Jack.Chinook",58169,54425,NA
"Bonneville",1983,"Steelhead",213779,151227,136981
"Bonneville",1983,"Sockeye",100527,61456,53140
"Bonneville",1983,"Coho",8401,19113,NA
"Bonneville",1983,"Jack.Coho",6775,9873,NA
"Bonneville",1983,"Shad",1409931,989142,563460
"Bonneville",1984,"Chinook",216465,216975,289633
"Bonneville",1984,"Jack.Chinook",106837,62285,NA
"Bonneville",1984,"Steelhead",315587,185381,148896
"Bonneville",1984,"Sockeye",152545,76033,60197
"Bonneville",1984,"Coho",16694,18603,NA
"Bonneville",1984,"Jack.Coho",12728,10387,NA
"Bonneville",1984,"Shad",1274698,1030257,727553
"Bonneville",1985,"Chinook",296429,232957,279347
"Bonneville",1985,"Jack.Chinook",167444,83903,NA
"Bonneville",1985,"Steelhead",343961,225465,171127
"Bonneville",1985,"Sockeye",166340,93585,66861
"Bonneville",1985,"Coho",38550,23129,NA
"Bonneville",1985,"Jack.Coho",18307,11952,NA
"Bonneville",1985,"Shad",974131,1037767,828945
"Bonneville",1986,"Chinook",370729,255787,270697
"Bonneville",1986,"Jack.Chinook",200152,109301,NA
"Bonneville",1986,"Steelhead",379891,268277,191373
"Bonneville",1986,"Sockeye",58123,94271,68810
"Bonneville",1986,"Coho",108649,31852,NA
"Bonneville",1986,"Jack.Coho",22204,14457,NA
"Bonneville",1986,"Shad",858169,1032290,919225
"Bonneville",1987,"Chinook",468610,290524,277420
"Bonneville",1987,"Jack.Chinook",78884,110440,83998
"Bonneville",1987,"Steelhead",303081,305747,200162
"Bonneville",1987,"Sockeye",116993,111644,69910
"Bonneville",1987,"Coho",17922,25378,25288
"Bonneville",1987,"Jack.Coho",9714,12777,12158
"Bonneville",1987,"Shad",943875,1072363,980368
"Bonneville",1988,"Chinook",411896,340716,278613
"Bonneville",1988,"Jack.Chinook",82129,118328,83788
"Bonneville",1988,"Steelhead",279072,322487,220836
"Bonneville",1988,"Sockeye",79714,106583,80933
"Bonneville",1988,"Coho",27054,32066,25478
"Bonneville",1988,"Jack.Coho",12566,14457,12203
"Bonneville",1988,"Shad",1164220,1032071,1010378
"Bonneville",1989,"Chinook",373205,379931,287116
"Bonneville",1989,"Jack.Chinook",42912,98596,78365
"Bonneville",1989,"Steelhead",287798,316597,242262
"Bonneville",1989,"Sockeye",41884,82303,79106
"Bonneville",1989,"Coho",27402,35407,25664
"Bonneville",1989,"Jack.Coho",11821,14245,12164
"Bonneville",1989,"Shad",1877404,1115166,1071871
"Bonneville",1990,"Chinook",296525,379956,297512
"Bonneville",1990,"Jack.Chinook",44443,75622,79655
"Bonneville",1990,"Steelhead",183027,279066,250838
"Bonneville",1990,"Sockeye",49581,64607,77758
"Bonneville",1990,"Coho",11627,27860,25385
"Bonneville",1990,"Jack.Coho",13218,13347,12630
"Bonneville",1990,"Shad",2947865,1391610,1201735
"Bonneville",1991,"Chinook",226411,344272,296749
"Bonneville",1991,"Jack.Chinook",48211,56886,78852
"Bonneville",1991,"Steelhead",274545,261516,264875
"Bonneville",1991,"Sockeye",76481,68253,80214
"Bonneville",1991,"Coho",58868,24646,28018
"Bonneville",1991,"Jack.Coho",5189,9979,12011
"Bonneville",1991,"Shad",1914417,1633843,1298691
"Bonneville",1992,"Chinook",219688,295869,293184
"Bonneville",1992,"Jack.Chinook",36611,48790,73405
"Bonneville",1992,"Steelhead",314975,263537,283859
"Bonneville",1992,"Sockeye",84992,64027,84548
"Bonneville",1992,"Coho",14369,23581,24463
"Bonneville",1992,"Jack.Coho",3757,8253,10268
"Bonneville",1992,"Shad",2551439,1993354,1462053
"Bonneville",1993,"Chinook",259337,269721,303148
"Bonneville",1993,"Jack.Chinook",18320,36142,65396
"Bonneville",1993,"Steelhead",188377,243615,280290
"Bonneville",1993,"Sockeye",80178,64102,82657
"Bonneville",1993,"Coho",10642,19567,25048
"Bonneville",1993,"Jack.Coho",1090,5061,8554
"Bonneville",1993,"Shad",1993504,2219733,1513579
"Bonneville",1994,"Chinook",208197,240005,301969
"Bonneville",1994,"Jack.Chinook",35253,34749,58533
"Bonneville",1994,"Steelhead",161978,217159,262206
"Bonneville",1994,"Wild.Steelhead",29451,NA,NA
"Bonneville",1994,"Sockeye",12678,50474,64453
"Bonneville",1994,"Coho",20291,18426,25542
"Bonneville",1994,"Jack.Coho",2503,3710,7270
"Bonneville",1994,"Shad",1557555,2138346,1544218
"Bonneville",1995,"Chinook",189419,219429,288744
"Bonneville",1995,"Jack.Chinook",50631,35666,51934
"Bonneville",1995,"Steelhead",202448,221583,248669
"Bonneville",1995,"Wild.Steelhead",28036,NA,NA
"Bonneville",1995,"Sockeye",8774,35698,48025
"Bonneville",1995,"Coho",10395,18017,22404
"Bonneville",1995,"Jack.Coho",1639,2444,5711
"Bonneville",1995,"Shad",1716179,1919062,1634193
"Bonneville",1996,"Chinook",272884,227777,280030
"Bonneville",1996,"Jack.Chinook",23749,30957,41964
"Bonneville",1996,"Steelhead",205216,209053,233818
"Bonneville",1996,"Wild.Steelhead",30338,NA,NA
"Bonneville",1996,"Sockeye",30232,29650,44986
"Bonneville",1996,"Coho",14954,13698,18374
"Bonneville",1996,"Jack.Coho",2628,2133,4614
"Bonneville",1996,"Shad",1924674,1921114,1771665
"Bonneville",1997,"Chinook",360673,251519,272794
"Bonneville",1997,"Jack.Chinook",26415,29001,37616
"Bonneville",1997,"Steelhead",258385,200935,230117
"Bonneville",1997,"Wild.Steelhead",33580,30285,NA
"Bonneville",1997,"Sockeye",47008,26338,41066
"Bonneville",1997,"Coho",24061,15186,18923
"Bonneville",1997,"Jack.Coho",3206,2066,4130
"Bonneville",1997,"Shad",2171561,1860161,1925606
"Bonneville",1998,"Chinook",248860,249453,259389
"Bonneville",1998,"Jack.Chinook",32084,32440,34241
"Bonneville",1998,"Steelhead",185094,200230,220859
"Bonneville",1998,"Wild.Steelhead",35701,31298,NA
"Bonneville",1998,"Sockeye",13218,18366,34312
"Bonneville",1998,"Coho",46290,20377,19968
"Bonneville",1998,"Jack.Coho",3630,2628,3647
"Bonneville",1998,"Shad",1890992,1840624,2021310
"Bonneville",1999,"Chinook",306981,269598,254372
"Bonneville",1999,"Jack.Chinook",36195,32611,33663
"Bonneville",1999,"Steelhead",206488,210192,213647
"Bonneville",1999,"Wild.Steelhead",55064,35470,NA
"Bonneville",1999,"Sockeye",17877,19672,31511
"Bonneville",1999,"Coho",40684,23419,20773
"Bonneville",1999,"Jack.Coho",4468,2951,3309
"Bonneville",1999,"Shad",1638272,1859317,1993957
"Bonneville",1999,"Lamprey",37308,NA,NA
"Bonneville",2000,"Chinook",401711,313339,262213
"Bonneville",2000,"Jack.Chinook",90194,36603,36132
"Bonneville",2000,"Steelhead",275178,223499,222539
"Bonneville",2000,"Wild.Steelhead",76192,43322,NA
"Bonneville",2000,"Sockeye",93398,31571,33571
"Bonneville",2000,"Coho",85649,35706,25364
"Bonneville",2000,"Jack.Coho",11383,4349,3260
"Bonneville",2000,"Shad",1244317,1743521,1829187
"Bonneville",2000,"Lamprey",19002,NA,NA
"Bonneville",2001,"Chinook",867728,394908,299918
"Bonneville",2001,"Jack.Chinook",103391,49124,38996
"Bonneville",2001,"Steelhead",633073,279978,241931
"Bonneville",2001,"Wild.Steelhead",149317,59584,45636
"Bonneville",2001,"Sockeye",114934,41237,34967
"Bonneville",2001,"Coho",259533,63187,29420
"Bonneville",2001,"Jack.Coho",6781,5257,3348
"Bonneville",2001,"Shad",2297959,1806443,1862896
"Bonneville",2001,"Lamprey",27947,NA,NA
"Bonneville",2002,"Chinook",870035,470956,344172
"Bonneville",2002,"Jack.Chinook",54644,56810,40590
"Bonneville",2002,"Steelhead",480309,316939,252357
"Bonneville",2002,"Wild.Steelhead",142921,79604,51808
"Bonneville",2002,"Sockeye",49610,41683,33134
"Bonneville",2002,"Coho",88084,81911,35269
"Bonneville",2002,"Jack.Coho",6817,6113,3554
"Bonneville",2002,"Shad",3164556,1947746,1903450
"Bonneville",2002,"Lamprey",100476,37562,NA
"Bonneville",2003,"Chinook",921314,611886,390688
"Bonneville",2003,"Jack.Chinook",75346,67388,46755
"Bonneville",2003,"Steelhead",365821,363204,269674
"Bonneville",2003,"Wild.Steelhead",112823,100202,56001
"Bonneville",2003,"Sockeye",39291,51831,30853
"Bonneville",2003,"Coho",125746,100034,45148
"Bonneville",2003,"Jack.Coho",8128,7182,4345
"Bonneville",2003,"Shad",4558550,2322522,2067580
"Bonneville",2003,"Lamprey",117029,47147,NA
"Bonneville",2004,"Chinook",846026,749420,449491
"Bonneville",2004,"Jack.Chinook",60256,74620,49330
"Bonneville",2004,"Steelhead",313371,394805,288071
"Bonneville",2004,"Wild.Steelhead",97875,112418,63147
"Bonneville",2004,"Sockeye",123291,76263,38734
"Bonneville",2004,"Coho",114941,123128,53698
"Bonneville",2004,"Jack.Coho",4788,7282,4636
"Bonneville",2004,"Shad",5355677,2943374,2339373
"Bonneville",2004,"Lamprey",61780,52152,NA
"Bonneville",2005,"Chinook",570413,803860,501877
"Bonneville",2005,"Jack.Chinook",30002,59875,46815
"Bonneville",2005,"Steelhead",315650,405790,301154
"Bonneville",2005,"Wild.Steelhead",88999,115966,70879
"Bonneville",2005,"Sockeye",72971,72590,47872
"Bonneville",2005,"Coho",83305,122446,66122
"Bonneville",2005,"Jack.Coho",5486,6293,5231
"Bonneville",2005,"Shad",4242129,3761629,2560953
"Bonneville",2005,"Lamprey",26664,55808,NA
"Bonneville",2006,"Chinook",493708,718121,532533
"Bonneville",2006,"Jack.Chinook",32830,47600,48356
"Bonneville",2006,"Steelhead",339301,358202,316684
"Bonneville",2006,"Wild.Steelhead",85082,103628,78578
"Bonneville",2006,"Sockeye",37066,57887,48858
"Bonneville",2006,"Coho",102111,101607,80126
"Bonneville",2006,"Jack.Coho",7943,6495,5843
"Bonneville",2006,"Shad",3965254,4195288,2752916
"Bonneville",2006,"Lamprey",38941,59636,44341
"Bonneville",2007,"Chinook",275954,570765,518464
"Bonneville",2007,"Jack.Chinook",83721,51840,54268
"Bonneville",2007,"Steelhead",325275,331340,324059
"Bonneville",2007,"Wild.Steelhead",82197,92775,85937
"Bonneville",2007,"Sockeye",24376,50218,45752
"Bonneville",2007,"Coho",96376,103451,92054
"Bonneville",2007,"Jack.Coho",4268,5915,6013
"Bonneville",2007,"Shad",2575277,4025909,2800259
"Bonneville",2007,"Lamprey",19310,42880,40429
"Bonneville",2008,"Chinook",518942,508862,558001
"Bonneville",2008,"Jack.Chinook",68486,50859,58543
"Bonneville",2008,"Steelhead",357816,329877,346140
"Bonneville",2008,"Wild.Steelhead",105652,91564,95786
"Bonneville",2008,"Sockeye",213607,70457,60431
"Bonneville",2008,"Coho",135535,105014,102494
"Bonneville",2008,"Jack.Coho",10524,6228,6688
"Bonneville",2008,"Shad",2144756,3462376,2835744
"Bonneville",2008,"Lamprey",14562,28264,36505
"Bonneville",2009,"Chinook",480284,454384,583544
"Bonneville",2009,"Jack.Chinook",218837,65826,70085
"Bonneville",2009,"Steelhead",604970,376259,385421
"Bonneville",2009,"Wild.Steelhead",172383,102539,107365
"Bonneville",2009,"Sockeye",177823,75812,76037
"Bonneville",2009,"Coho",224893,120101,121605
"Bonneville",2009,"Jack.Coho",9776,7184,7233
"Bonneville",2009,"Shad",1373738,2637498,2786242
"Bonneville",2009,"Lamprey",8622,19063,31530
"Bonneville",2010,"Chinook",809799,487372,625922
"Bonneville",2010,"Jack.Chinook",92641,82476,70273
"Bonneville",2010,"Steelhead",416603,397732,401741
"Bonneville",2010,"Wild.Steelhead",156139,114740,115352
"Bonneville",2010,"Sockeye",386525,105814,87642
"Bonneville",2010,"Coho",120915,129393,125872
"Bonneville",2010,"Jack.Coho",6940,7530,6884
"Bonneville",2010,"Shad",1042471,1991995,2737361
"Bonneville",2010,"Lamprey",6234,14255,28205
"Bonneville",2011,"Chinook",677171,519166,610593
"Bonneville",2011,"Jack.Chinook",186030,116678,74524
"Bonneville",2011,"Steelhead",369365,404543,380668
"Bonneville",2011,"Wild.Steelhead",129166,124732,113691
"Bonneville",2011,"Sockeye",185796,146068,91954
"Bonneville",2011,"Coho",145299,138851,118778
"Bonneville",2011,"Jack.Coho",4584,6746,6619
"Bonneville",2011,"Shad",948070,1496243,2505428
"Bonneville",2011,"Lamprey",18315,12258,27038
"Bonneville",2012,"Chinook",589937,604365,587325
