Common Population Name,NMFS_POPID,NWR Population Name,Recovery Domain,Major Population Group,ESU,Species,Run,Start Year,End Year,Year,Spawners,FracWild,Age 1 Returns,Age 2 Returns,Age 3 Returns,Age 4 Returns,Age 5 Returns,Age 6 Returns,Age 7 Returns,Natural Spawners inc Jacks,Total Spawners inc. Jacks,Total Spawners exc. Jacks,Jack frac of hatchery spawners,Adult Natural Harvest Rates,Natural Origin Brood Stk,Contact Agency
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1993,61,1,0,0,0.01,0.24,0.76,0,0,-99,61,-99,-99,0.07,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1992,18,1,0,0,0.03,0.34,0.62,0,0,-99,18,-99,-99,0.08,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1991,13,1,0,0,0.03,0.34,0.62,0,0,-99,13,-99,-99,0.1,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1990,32,1,0,0,0.03,0.34,0.62,0,0,-99,32,-99,-99,0.12,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1989,131,1,0,0,0.03,0.34,0.62,0,0,-99,131,-99,-99,0.1,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1988,123,1,0,0,0.03,0.34,0.62,0,0,-99,123,-99,-99,0.14,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1987,247,1,0,0,0.03,0.34,0.62,0,0,-99,247,-99,-99,0.08,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1986,84,1,0,0,0.03,0.34,0.62,0,0,-99,84,-99,-99,0.08,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1985,5,1,0,0,0.03,0.34,0.62,0,0,-99,5,-99,-99,0.07,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1984,56,1,0,0,0.03,0.34,0.62,0,0,-99,56,-99,-99,0.1,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1983,98,1,0,0,0.03,0.34,0.62,0,0,-99,98,-99,-99,0.09,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1982,24,1,0,0,0.03,0.34,0.62,0,0,-99,24,-99,-99,0.09,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1981,51,1,0,0,0.01,0.70,0.29,0,0,-99,51,-99,-99,0.07,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1980,26,1,0,0,0.03,0.34,0.62,0,0,-99,26,-99,-99,0.03,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1979,107,1,0,0,0.06,0.14,0.80,0,0,-99,107,-99,-99,0.04,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1978,968,1,0,0,0,0.10,0.90,0,0,-99,968,-99,-99,0.18,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1977,217,1,0,0,0.04,0.55,0.41,0,0,-99,217,-99,-99,0.36,0,N/A
Valley Creek,97,Chinook Salmon (Snake River Spring/Summer-run ESU) - Valley Creek Spring/Summer-run,Interior Columbia,Upper Salmon River                                ,"Salmon, Chinook (Snake River spring/summer-run ESU)", ,Spring/Summer-run,1957,2014,1976,115,1,0,0,0.08,0.32,0.61,0,0,-99,115,-99,-99,0.01,0,N/A
